"FEDR_id","CASE_id","URL sprawy","TERYT","Nazwa","Typ","Województwo","Powiat","Liczba umów >= 10000","Liczba umów < 10000","Suma brutto umów >= 10000","Suma brutto < 10000"
3630,81789,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-535","1019","Starostwo Powiatowe w Zduńskiej Woli","starostwo powiatowe","łódzkie","zduńskowolski",58,258,"20931911,89","589356,25"
3631,81790,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-536","1020","Starostwo Powiatowe w Zgierzu","starostwo powiatowe","łódzkie","zgierski",96,78,"15491655,68","298864,11"
3633,81308,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-54","0809","Starostwo Powiatowe w Zielonej Górze","starostwo powiatowe","lubuskie","zielonogórski",37,28,"2691425,31","119618,89"
3634,81791,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-537","0226","Starostwo Powiatowe w Złotoryi","starostwo powiatowe","dolnośląskie","złotoryjski",84,62,"4988802,58","251051,48"
3635,81792,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-538","3031","Starostwo Powiatowe w Złotowie","starostwo powiatowe","wielkopolskie","złotowski",,,,
3637,81793,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-539","0810","Starostwo Powiatowe w Żaganiu","starostwo powiatowe","lubuskie","żagański",58,1067,"2119061,15","1343959,41"
3641,81397,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-143","1438","Starostwo Powiatowe w Żyrardowie","starostwo powiatowe","mazowieckie","żyrardowski",,,,
5414,81876,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-622","1465108","Ministerstwo Sprawiedliwości","ministerstwo",,,,,,
5416,81866,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-612","1465108","Ministerstwo Kultury i Dziedzictwa Narodowego","ministerstwo",,,,,,
5417,81868,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-614","1465108","Ministerstwo Obrony Narodowej","ministerstwo",,,120,103,"3909493,61","416564,53"
5418,81875,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-621","1465108","Ministerstwo Spraw Zagranicznych","ministerstwo",,,742,206,"597060242,93","1055816,99"
5420,81877,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-623","1465108","Ministerstwo Zdrowia","ministerstwo",,,878,196,"6517358483,5","918011,1"
5421,81871,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-617","1465108","Ministerstwo Rolnictwa i Rozwoju Wsi","ministerstwo",,,,,,
5423,81860,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-606","1465108","Ministerstwo Cyfryzacji","ministerstwo",,,268,66,"955887629,85","393843,59"
5425,81870,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-616","1465108","Ministerstwo Rodziny i Polityki Społecznej","ministerstwo",,,,,,
5426,81874,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-620","1465108","Ministerstwo Spraw Wewnętrznych i Administracji","ministerstwo",,,,,,
5427,81859,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-605","1465108","Ministerstwo Aktywów Państwowych","ministerstwo",,,,,,
5428,81863,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-609","1465108","Ministerstwo Funduszy i Polityki Regionalnej","ministerstwo",,,316,396,"53449004,53","1313115,1"
5429,81865,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-611","1465068","Ministerstwo Klimatu i Środowiska","ministerstwo",,,165,303,"68809672,64","579943,04"
5430,81872,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-618","1465108","Ministerstwo Rozwoju i Technologii","ministerstwo",,,571,84,"1996939269,96","392929,2"
5431,81862,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-608","1465108","Ministerstwo Finansów","ministerstwo",,,131,26,"265405587,38","1854321,42"
5432,81864,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-610","1465108","Ministerstwo Infrastruktury","ministerstwo",,,126,243,"51639726,08","1135179,19"
7986,81861,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-607","1465108","Ministerstwo Edukacji Narodowej","ministerstwo",,,,513,,"1052912,99"
7996,81799,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-545","3204073","STEPNICA","gmina","zachodniopomorskie","goleniowski",61,105,"3527629,44","351729,32"
8767,81873,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-619","1465108","Ministerstwo Sportu i Turystyki","ministerstwo",,,,,,
38723,81867,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-613","1465108","Ministerstwo Nauki i Szkolnictwa Wyższego","ministerstwo",,,139,47,"20626322,61",268020
38724,81869,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-615","2469011","Ministerstwo Przemysłu","ministerstwo",,,,,,
1222,81352,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-98","1423032","KLWÓW","gmina","mazowieckie","przysuski",22,19,"76577,33","1231088,72"
